ts,src_ip,dst_ip,sport,query,record_type,response_size,subdomain_length,subdomain_entropy,hex_ratio,query_rate_per_min,risk_score,risk_level,prediction
1775901097.760328,192.168.1.10,8.8.8.8,10395,update.microsoft.com,A,105,6,2.584962500721156,0.5,0.5222286691062236,5.7,Low,normal
1775900629.376378,192.168.1.16,8.8.8.8,1255,update.youtube.com,CNAME,103,6,2.584962500721156,0.5,0.6056927362642717,5.6,Low,normal
1775900971.90334,192.168.1.19,8.8.8.8,25533,mail.cloudflare.com,TXT,104,4,2.0,0.25,0.5158729920904367,5.5,Low,normal
1775901062.749491,192.168.1.16,8.8.8.8,58313,update.amazon.com,A,102,6,2.584962500721156,0.5,0.6056927362642717,5.5,Low,normal
1775898541.499162,192.168.1.19,8.8.8.8,27030,mail.microsoft.com,CNAME,103,4,2.0,0.25,0.5158729920904367,5.4,Low,normal
1775898803.573158,192.168.1.15,8.8.8.8,28350,api.stackoverflow.com,TXT,106,3,1.584962500721156,0.3333333333333333,0.5758063757187573,5.4,Low,normal
1775898282.216587,192.168.1.15,8.8.8.8,56183,update.cloudflare.com,CNAME,106,6,2.584962500721156,0.5,0.5758063757187573,5.4,Low,normal
1775898954.45618,192.168.1.11,8.8.8.8,12985,mail.mail.google.com,A,105,8,2.0,0.25,0.5298507284253346,5.3,Low,normal
1775899110.544832,192.168.1.12,8.8.8.8,42674,mail.mail.google.com,A,105,8,2.0,0.25,0.5693783530598304,5.2,Low,normal
1775898113.187104,192.168.1.11,8.8.8.8,22946,fonts.googleapis.com,A,105,5,2.321928094887362,0.2,0.5298507284253346,5.0,Low,normal
1775899200.291544,192.168.1.13,8.8.8.8,44403,update.cloudflare.com,CNAME,106,6,2.584962500721156,0.5,0.6253441942060223,5.0,Low,normal
1775898353.462687,192.168.1.22,8.8.8.8,51059,cdn.mail.google.com,MX,104,7,2.807354922057604,0.42857142857142855,0.5821567324164235,5.0,Low,normal
1775899834.787701,192.168.1.22,8.8.8.8,10169,cdn.mail.google.com,A,104,7,2.807354922057604,0.42857142857142855,0.5821567324164235,5.0,Low,normal
1775899728.988071,192.168.1.20,8.8.8.8,49685,mail.cloudflare.com,A,104,4,2.0,0.25,0.5367398630263498,4.9,Low,normal
1775898659.091907,192.168.1.23,8.8.8.8,36443,update.netflix.com,A,103,6,2.584962500721156,0.5,0.5724522656727687,4.9,Low,normal
1775899216.878849,192.168.1.13,8.8.8.8,10181,api.stackoverflow.com,AAAA,106,3,1.584962500721156,0.3333333333333333,0.6253441942060223,4.7,Low,normal
1775900633.882799,192.168.1.23,8.8.8.8,28245,update.amazon.com,A,102,6,2.584962500721156,0.5,0.5724522656727687,4.6,Low,normal
1775898138.867113,192.168.1.20,8.8.8.8,58769,mail.microsoft.com,A,103,4,2.0,0.25,0.5367398630263498,4.3,Low,normal
1775900519.865151,192.168.1.20,8.8.8.8,8466,mail.microsoft.com,CNAME,103,4,2.0,0.25,0.5367398630263498,4.3,Low,normal
1775898908.836001,192.168.1.12,8.8.8.8,59780,update.cloudflare.com,CNAME,106,6,2.584962500721156,0.5,0.5693783530598304,4.2,Low,normal
1775898012.292265,192.168.1.15,8.8.8.8,51618,update.github.com,TXT,102,6,2.584962500721156,0.5,0.5758063757187573,4.2,Low,normal
1775898685.062427,192.168.1.12,8.8.8.8,23380,www.update.microsoft.com,AAAA,109,9,2.6416041678685938,0.3333333333333333,0.5693783530598304,4.1,Low,normal
1775898087.850956,192.168.1.12,8.8.8.8,51235,cdn.api.github.com,A,103,6,2.584962500721156,0.5,0.5693783530598304,4.1,Low,normal
1775900560.719195,192.168.1.16,8.8.8.8,42468,api.github.com,A,99,3,1.584962500721156,0.3333333333333333,0.6056927362642717,3.9,Low,normal
1775900969.871789,192.168.1.16,8.8.8.8,62802,api.github.com,A,99,3,1.584962500721156,0.3333333333333333,0.6056927362642717,3.9,Low,normal
1775897810.703677,192.168.1.22,8.8.8.8,19507,update.amazon.com,TXT,102,6,2.584962500721156,0.5,0.5821567324164235,3.8,Low,normal
1775898181.547835,192.168.1.23,8.8.8.8,4862,mail.cloudflare.com,A,104,4,2.0,0.25,0.5724522656727687,3.8,Low,normal
1775899586.643879,192.168.1.22,8.8.8.8,46231,update.microsoft.com,A,105,6,2.584962500721156,0.5,0.5821567324164235,3.8,Low,normal
1775899710.561151,192.168.1.22,8.8.8.8,16136,update.amazon.com,CNAME,102,6,2.584962500721156,0.5,0.5821567324164235,3.8,Low,normal
1775898734.805178,192.168.1.23,8.8.8.8,14712,api.microsoft.com,TXT,102,3,1.584962500721156,0.3333333333333333,0.5724522656727687,3.7,Low,normal
1775899789.756416,192.168.1.23,8.8.8.8,60183,api.microsoft.com,MX,102,3,1.584962500721156,0.3333333333333333,0.5724522656727687,3.7,Low,normal
1775898479.485615,192.168.1.16,8.8.8.8,31771,mail.google.com,AAAA,100,4,2.0,0.25,0.6056927362642717,3.7,Low,normal
1775900512.696484,192.168.1.16,8.8.8.8,43571,mail.github.com,AAAA,100,4,2.0,0.25,0.6056927362642717,3.7,Low,normal
1775899804.616,192.168.1.12,8.8.8.8,27169,update.api.github.com,A,106,9,2.725480556997868,0.4444444444444444,0.5693783530598304,3.7,Low,normal
1775899722.588817,192.168.1.12,8.8.8.8,28922,update.api.github.com,MX,106,9,2.725480556997868,0.4444444444444444,0.5693783530598304,3.7,Low,normal
1775898608.503819,192.168.1.23,8.8.8.8,9137,mail.netflix.com,CNAME,101,4,2.0,0.25,0.5724522656727687,3.6,Low,normal
1775898384.25401,192.168.1.23,8.8.8.8,14157,mail.youtube.com,AAAA,101,4,2.0,0.25,0.5724522656727687,3.6,Low,normal
1775900212.938897,192.168.1.15,8.8.8.8,9920,api.amazon.com,AAAA,99,3,1.584962500721156,0.3333333333333333,0.5758063757187573,3.4,Low,normal
1775900480.085526,192.168.1.23,8.8.8.8,32599,mail.microsoft.com,A,103,4,2.0,0.25,0.5724522656727687,3.4,Low,normal
1775898008.666808,192.168.1.15,8.8.8.8,13749,api.amazon.com,A,99,3,1.584962500721156,0.3333333333333333,0.5758063757187573,3.4,Low,normal
1775898829.006341,192.168.1.16,8.8.8.8,25569,api.netflix.com,A,100,3,1.584962500721156,0.3333333333333333,0.6056927362642717,3.4,Low,normal
1775897827.079242,192.168.1.22,8.8.8.8,7915,api.cloudflare.com,CNAME,103,3,1.584962500721156,0.3333333333333333,0.5821567324164235,3.3,Low,normal
1775900365.598652,192.168.1.11,8.8.8.8,49117,cdn.fonts.googleapis.com,AAAA,109,8,2.75,0.375,0.5298507284253346,3.2,Low,normal
1775900676.304749,192.168.1.15,8.8.8.8,25690,mail.github.com,MX,100,4,2.0,0.25,0.5758063757187573,3.0,Low,normal
1775898031.119499,192.168.1.15,8.8.8.8,43295,mail.amazon.com,TXT,100,4,2.0,0.25,0.5758063757187573,3.0,Low,normal
1775900400.568602,192.168.1.15,8.8.8.8,64353,mail.google.com,AAAA,100,4,2.0,0.25,0.5758063757187573,3.0,Low,normal
1775898847.495529,192.168.1.15,8.8.8.8,24905,mail.youtube.com,A,101,4,2.0,0.25,0.5758063757187573,2.9,Low,normal
1775898361.127566,192.168.1.15,8.8.8.8,21607,mail.netflix.com,MX,101,4,2.0,0.25,0.5758063757187573,2.9,Low,normal
1775898558.76714,192.168.1.13,8.8.8.8,57614,mail.amazon.com,AAAA,100,4,2.0,0.25,0.6253441942060223,2.9,Low,normal
1775898297.662892,192.168.1.15,8.8.8.8,56919,mail.netflix.com,AAAA,101,4,2.0,0.25,0.5758063757187573,2.9,Low,normal
1775900377.683985,192.168.1.11,8.8.8.8,41175,cdn.api.github.com,CNAME,103,6,2.584962500721156,0.5,0.5298507284253346,2.8,Low,normal
1775898691.517642,192.168.1.11,8.8.8.8,4532,cdn.api.github.com,AAAA,103,6,2.584962500721156,0.5,0.5298507284253346,2.8,Low,normal
1775899102.125724,192.168.1.13,8.8.8.8,39136,update.amazon.com,CNAME,102,6,2.584962500721156,0.5,0.6253441942060223,2.3,Low,normal
1775899496.987813,192.168.1.11,8.8.8.8,57812,update.microsoft.com,CNAME,105,6,2.584962500721156,0.5,0.5298507284253346,2.3,Low,normal
1775899098.905081,192.168.1.13,8.8.8.8,13435,update.amazon.com,CNAME,102,6,2.584962500721156,0.5,0.6253441942060223,2.3,Low,normal
1775898563.731594,192.168.1.13,8.8.8.8,43105,update.amazon.com,A,102,6,2.584962500721156,0.5,0.6253441942060223,2.3,Low,normal
1775898741.473811,192.168.1.15,8.8.8.8,20178,api.youtube.com,A,100,3,1.584962500721156,0.3333333333333333,0.5758063757187573,2.3,Low,normal
1775900753.711377,192.168.1.11,8.8.8.8,6400,api.google.com,A,99,3,1.584962500721156,0.3333333333333333,0.5298507284253346,2.1,Low,normal
1775899060.840076,192.168.1.22,8.8.8.8,10967,mail.google.com,A,100,4,2.0,0.25,0.5821567324164235,2.1,Low,normal
1775900433.422672,192.168.1.22,8.8.8.8,3643,mail.google.com,AAAA,100,4,2.0,0.25,0.5821567324164235,2.1,Low,normal
1775898681.940288,192.168.1.22,8.8.8.8,54425,mail.github.com,AAAA,100,4,2.0,0.25,0.5821567324164235,2.1,Low,normal
1775901192.357731,192.168.1.22,8.8.8.8,43692,mail.netflix.com,A,101,4,2.0,0.25,0.5821567324164235,1.9,Low,normal
1775900201.425884,192.168.1.11,8.8.8.8,64006,mail.google.com,AAAA,100,4,2.0,0.25,0.5298507284253346,1.9,Low,normal
1775897828.865041,192.168.1.22,8.8.8.8,64801,mail.youtube.com,A,101,4,2.0,0.25,0.5821567324164235,1.9,Low,normal
1775901019.148494,192.168.1.11,8.8.8.8,62586,mail.google.com,A,100,4,2.0,0.25,0.5298507284253346,1.9,Low,normal
1775900391.913175,192.168.1.11,8.8.8.8,25878,mail.google.com,MX,100,4,2.0,0.25,0.5298507284253346,1.9,Low,normal
1775900467.571404,192.168.1.12,8.8.8.8,11931,update.github.com,AAAA,102,6,2.584962500721156,0.5,0.5693783530598304,1.8,Low,normal
1775900631.045554,192.168.1.13,8.8.8.8,64977,api.google.com,A,99,3,1.584962500721156,0.3333333333333333,0.6253441942060223,1.7,Low,normal
1775899198.891767,192.168.1.13,8.8.8.8,46528,api.google.com,CNAME,99,3,1.584962500721156,0.3333333333333333,0.6253441942060223,1.7,Low,normal
1775898002.398035,192.168.1.22,8.8.8.8,12277,mail.microsoft.com,CNAME,103,4,2.0,0.25,0.5821567324164235,1.6,Low,normal
1775900370.358966,192.168.1.12,8.8.8.8,63099,api.github.com,CNAME,99,3,1.584962500721156,0.3333333333333333,0.5693783530598304,1.3,Low,normal
1775900111.494303,192.168.1.12,8.8.8.8,25215,api.amazon.com,MX,99,3,1.584962500721156,0.3333333333333333,0.5693783530598304,1.3,Low,normal
1775898343.325588,192.168.1.13,8.8.8.8,48956,api.cloudflare.com,A,103,3,1.584962500721156,0.3333333333333333,0.6253441942060223,1.2,Low,normal
1775898825.275211,192.168.1.11,8.8.8.8,5390,api.microsoft.com,A,102,3,1.584962500721156,0.3333333333333333,0.5298507284253346,1.0,Low,normal
1775900230.392391,192.168.1.11,8.8.8.8,39240,api.microsoft.com,TXT,102,3,1.584962500721156,0.3333333333333333,0.5298507284253346,1.0,Low,normal
1775899929.324467,192.168.1.13,8.8.8.8,20238,api.netflix.com,AAAA,100,3,1.584962500721156,0.3333333333333333,0.6253441942060223,0.8,Low,normal
1775899197.237811,192.168.1.12,8.8.8.8,40468,mail.cloudflare.com,MX,104,4,2.0,0.25,0.5693783530598304,0.5,Low,normal
1775898298.740831,192.168.1.12,8.8.8.8,46357,api.microsoft.com,A,102,3,1.584962500721156,0.3333333333333333,0.5693783530598304,0.2,Low,normal
1775900712.608929,192.168.1.12,8.8.8.8,52496,mail.google.com,A,100,4,2.0,0.25,0.5693783530598304,0.2,Low,normal
1775900795.243369,192.168.1.12,8.8.8.8,30319,api.youtube.com,A,100,3,1.584962500721156,0.3333333333333333,0.5693783530598304,0.0,Low,normal
1775899419.640683,192.168.1.12,8.8.8.8,64470,api.netflix.com,A,100,3,1.584962500721156,0.3333333333333333,0.5693783530598304,0.0,Low,normal
1775897950.596299,192.168.1.12,8.8.8.8,52363,mail.youtube.com,MX,101,4,2.0,0.25,0.5693783530598304,0.0,Low,normal
1775899552.314188,192.168.1.12,8.8.8.8,25109,api.youtube.com,A,100,3,1.584962500721156,0.3333333333333333,0.5693783530598304,0.0,Low,normal
